npsn,name,address,village,kecamatan,lat,lng,jenjang,student_count,st_male,st_female
20226778,SDN 2 Sirnagalih,Kp Campaka 06/13,Sirnagalih,Bayongbong,,,SD,204,,
20226998,SDN 2 Sukamanah,Jl. Waspada Kp.Sadangayah,Sukamanah,Bayongbong,,,SD,166,,
20261776,SDN 2 Sukarame,Jln Raya Cilimus Kp. Gudang,Sukarame,Bayongbong,,,SD,237,,
20227029,SDN 2 Sukasenang,Kp Radug,Sukasenang,Bayongbong,,,SD,105,,
20225684,SDN 3 Banjarsari,Jalan Ciloa Kampung Cibodas,Banjarsari,Bayongbong,,,SD,102,,
20225702,SDN 3 Bayongbong,Jl. Asrama Polisi,Bayongbong,Bayongbong,,,SD,226,,
20225776,SDN 3 Ciburuy,Kp. Mekarwangi,Ciburuy,Bayongbong,,,SD,280,,
20226067,SDN 3 Hegarmanah,Kp. Ciseupan Rt 04 Rw 06,Hegarmanah,Bayongbong,,,SD,114,,
20226372,SDN 3 Mekarjaya,Kp. bojongwaru,Mekarjaya,Bayongbong,,,SD,148,,
20226436,SDN 3 Mulyasari,Kp Babakan Cibeureum,Mulyasari,Bayongbong,,,SD,124,,
20226790,SDN 3 Sirnagalih,Kp. Babakan Pogor RT 01 RW 10,Sirnagalih,Bayongbong,,,SD,133,,
20227001,SDN 3 Sukamanah,Kp. Batugede,Sukamanah,Bayongbong,,,SD,169,,
20225685,SDN 4 Banjarsari,Kp Ciloa,Banjarsari,Bayongbong,,,SD,109,,
20225703,SDN 4 Bayongbong,Kp Sukasari,Bayongbong,Bayongbong,,,SD,101,,
20226792,SDN 4 Sirnagalih,Kp.padarek,Sirnagalih,Bayongbong,,,SD,129,,
20226996,SDN 4 Sukamanah,Jl. Waspada Kp. Cibuntu,Sukamanah,Bayongbong,,,SD,185,,
20225686,SDN 5 Banjarsari,Kp. Panunjuk,Banjarsari,Bayongbong,,,SD,111,,
20225704,SDN 5 Bayongbong,Kp. SUKAHEJO,Bayongbong,Bayongbong,,,SD,206,,
20226793,SDN 5 Sirnagalih,Kp. Cisireum RT.01/RW.13,Sirnagalih,Bayongbong,,,SD,167,,
20225705,SDN 6 Bayongbong,Jalan Asrama Polisi,Bayongbong,Bayongbong,,,SD,132,,
70009705,SD IT RAHMAN JANNAH,Kp. Galeuh Pakuan RT. 03 RW.09,Galihpakuwon,Blubur Limbangan,,,SD,96,,
69981317,SD TQ AL-MUKHTARIYAH,Kp. Banen RT 02 RW 11,Limbangantimur,Blubur Limbangan,,,SD,70,,
69967354,SDIT MIFTAHUL KHOER,Kp. Lio Barat RT. 03 RW. 06,Limbanganbarat,Blubur Limbangan,,,SD,76,,
20225796,SDN 1 Cigagade,Kp. Sukadana,Cigagade,Blubur Limbangan,,,SD,189,,
20225835,SDN 1 Cijolang,Kp. Cijolang,Cijolang,Blubur Limbangan,,,SD,311,,
20225986,SDN 1 Ciwangi,Kp. Cipeujeuh,Ciwangi,Blubur Limbangan,,,SD,168,,
20226015,SDN 1 Dunguswiru,Kp. Bakom,Dunguswiru,Blubur Limbangan,,,SD,149,,
20226022,SDN 1 Galihpakuwon,Kp. Ciseah,Galihpakuwon,Blubur Limbangan,,,SD,187,,
20226253,SDN 1 Limbangan Barat,Kp. Cicadas,Limbanganbarat,Blubur Limbangan,,,SD,309,,
20226254,SDN 1 Limbangan Tengah,Jl. Pasopati,Limbangantengah,Blubur Limbangan,,,SD,108,,
20226258,SDN 1 Limbangan Timur,Jl. Raya Limbangan Timur No.213,Limbangantimur,Blubur Limbangan,,,SD,274,,
20226447,SDN 1 Neglasari,Kp. Rancapanjang,Neglasari,Blubur Limbangan,,,SD,315,,
20226557,SDN 1 Pangeureunan,Kp. Margamukti,Pangeureunan,Blubur Limbangan,,,SD,112,,
20226602,SDN 1 Pasirwaru,Kampung Ikar,Pasirwaru,Blubur Limbangan,,,SD,96,,
20226721,SDN 1 Simpen,Kp. Baru,Simpen Kidul,Blubur Limbangan,,,SD,209,,
20227063,SDN 1 Surabaya,Kp. Babakan Surabaya,Surabaya,Blubur Limbangan,,,SD,225,,
20226259,SDN 2  Limbangan Timur,Jl. Alun-alun Selatan No.66,Limbangantimur,Blubur Limbangan,,,SD,237,,
20225797,SDN 2 Cigagade,Kp. Rancapaku,Cigagade,Blubur Limbangan,,,SD,192,,
20225836,SDN 2 Cijolang,Kp. Karyalaksana,Cijolang,Blubur Limbangan,,,SD,59,,
20225987,SDN 2 Ciwangi,Kp. Cianten,Ciwangi,Blubur Limbangan,,,SD,96,,
20226016,SDN 2 Dunguswiru,Kp. Dunguswiru,Dunguswiru,Blubur Limbangan,,,SD,136,,
20226023,SDN 2 Galihpakuwon,Kp. Cangkudu,Galihpakuwon,Blubur Limbangan,,,SD,221,,
20226255,SDN 2 Limbangan Tengah,Jl. Bunisari No.25,Limbangantengah,Blubur Limbangan,,,SD,257,,
20226452,SDN 2 Neglasari,Kp. Cicurug,Neglasari,Blubur Limbangan,,,SD,162,,
20226558,SDN 2 Pangeureunan,Kp. Margamukti,Pangeureunan,Blubur Limbangan,,,SD,112,,
20226603,SDN 2 Pasirwaru,Kp. Mariuk,Pasirwaru,Blubur Limbangan,,,SD,148,,
20226722,SDN 2 Simpen,Kp. Cibitung RT 02/05,Simpen Kidul,Blubur Limbangan,,,SD,249,,
20227064,SDN 2 Surabaya,Kp. Gombong,Surabaya,Blubur Limbangan,,,SD,258,,
20225988,SDN 3 Ciwangi,Kp. Sukasirna,Ciwangi,Blubur Limbangan,,,SD,113,,
20226017,SDN 3 Dunguswiru,Kp. Koang RT 02 Rw 01 Desa Dunguswiru Kec. Bl.Limbangan Kab. Garut,Dunguswiru,Blubur Limbangan,,,SD,148,,
20226256,SDN 3 Limbangan Tengah,Jl. Inpres No.32,Limbangantengah,Blubur Limbangan,,,SD,278,,
20226260,SDN 3 Limbangan Timur,Kp. Jati,Limbangantimur,Blubur Limbangan,,,SD,265,,
20226457,SDN 3 Neglasari,Kp. Rancaciung,Neglasari,Blubur Limbangan,,,SD,166,,
20226559,SDN 3 Pangeureunan,Kp. Sukajadi,Pangeureunan,Blubur Limbangan,,,SD,124,,
20226604,SDN 3 Pasirwaru,Kp. Citamiang,Pasirwaru,Blubur Limbangan,,,SD,106,,
20226723,SDN 3 Simpen,Kp. Simpen,Simpen Kaler,Blubur Limbangan,,,SD,219,,
20227065,SDN 3 Surabaya,Kp. Ranca,Surabaya,Blubur Limbangan,,,SD,258,,
20225989,SDN 4 Ciwangi,Kp. Bojong,Ciwangi,Blubur Limbangan,,,SD,151,,
20226560,SDN 4 Pangeureunan,Kp. Babakan Nagrak,Pangeureunan,Blubur Limbangan,,,SD,130,,
20226605,SDN 4 Pasirwaru,Kp. Pasirastana RT 01 	RW 01,Pasirwaru,Blubur Limbangan,,,SD,172,,
20226724,SDN 4 Simpen,Kp. Cicadas,Simpen Kaler,Blubur Limbangan,,,SD,257,,
20225990,SDN 5 Ciwangi,Kp. Lebak Jaya,Ciwangi,Blubur Limbangan,,,SD,131,,
20226561,SDN 5 Pangeureunan,Kp. Kubang,Pangeureunan,Blubur Limbangan,,,SD,127,,
20226725,SDN 5 Simpen,Kp. Sukamanah,Simpen Kidul,Blubur Limbangan,,,SD,240,,
20226726,SDN 6 Simpen,Kp. Pangangonan,Simpen Kaler,Blubur Limbangan,,,SD,272,,
20260401,SDN 1 Bojong,Kp. Bojong,Bojong,Bungbulang,,,SD,103,,
20225721,SDN 1 Bungbulang,Jl. Alun Alun Utara No 05,Bungbulang,Bungbulang,,,SD,178,,
20225818,SDN 1 Cihikeu,Kp. Nagrak,Cihikeu,Bungbulang,,,SD,68,,
20226047,SDN 1 Gunamekar,Kp. Pamungguan,Gunamekar,Bungbulang,,,SD,183,,
20226343,SDN 1 Gunung Jampang,Kp. Lemah Luhur,Gunung Jampang,Bungbulang,,,SD,154,,
20226050,SDN 1 Hanjuang,Jl. Hanjuang,Hanjuang,Bungbulang,,,SD,145,,
20226052,SDN 1 Hegarmanah,Kp.Barujati,Hegarmanah,Bungbulang,,,SD,180,,
20226307,SDN 1 Margalaksana,Kp. Tegalastana,Margalaksana,Bungbulang,,,SD,133,,
20226344,SDN 1 Mekarbakti,Kp. Cibolang,Mekarbakti,Bungbulang,,,SD,100,,
20226357,SDN 1 Mekarjaya,Kp. Citalahab,Mekarjaya,Bungbulang,,,SD,104,,
20226794,SDN 1 Sinarjaya,Kp. Cipicung,Sinarjaya,Bungbulang,,,SD,94,,
20227120,SDN 1 Tegallega,Kp. Tegallega,Tegallega,Bungbulang,,,SD,171,,
20227151,SDN 1 Wangunjaya,Kp. Cibeureum,Wangunjaya,Bungbulang,,,SD,204,,
20225711,SDN 2 Bojong,Kp. Niagara,Bojong,Bungbulang,,,SD,61,,
20225722,SDN 2 Bungbulang,Jl. Garuda No. 35  Bungbulang,Bungbulang,Bungbulang,,,SD,233,,
20225819,SDN 2 Cihikeu,Kp. Rancapari,Cihikeu,Bungbulang,,,SD,182,,
20226048,SDN 2 Gunamekar,Kp. Cirereb,Gunamekar,Bungbulang,,,SD,67,,
20225719,SDN 2 Gunung Jampang,Kp. Ciawitali,Gunung Jampang,Bungbulang,,,SD,55,,
20226051,SDN 2 Hanjuang,Kp. Cibulakan,Hanjuang,Bungbulang,,,SD,54,,
20226054,SDN 2 Hegarmanah,Kp. Banjarsari,Hegarmanah,Bungbulang,,,SD,79,,
20226308,SDN 2 Margalaksana,Kp. Tegalastana RT/RW  01/10,Margalaksana,Bungbulang,,,SD,109,,
20226348,SDN 2 Mekarbakti,Kp. Cibungur,Mekarbakti,Bungbulang,,,SD,168,,
20226362,SDN 2 Mekarjaya,Kp. Cikuya,Mekarjaya,Bungbulang,,,SD,227,,
20226798,SDN 2 Sinarjaya,Kp. Cipandan,Sinarjaya,Bungbulang,,,SD,277,,
20227121,SDN 2 Tegallega,Kp. Naringgul RT 01 / RW 01,Tegallega,Bungbulang,,,SD,35,,
20227152,SDN 2 Wangunjaya,Kp. Kubang,Wangunjaya,Bungbulang,,,SD,158,,
20225714,SDN 3 Bojong,Kp. Cijangkar,Bojong,Bungbulang,,,SD,111,,
20225723,SDN 3 Bungbulang,Kp. Sempur,Bungbulang,Bungbulang,,,SD,188,,
20225820,SDN 3 Cihikeu,Kp. Nempel,Cihikeu,Bungbulang,,,SD,175,,
20226049,SDN 3 Gunamekar,Kp. Batuiuh RT.02 RW.02,Gunamekar,Bungbulang,,,SD,35,,
20226053,SDN 3 Hanjuang,Kp. Bebedahan,Hanjuang,Bungbulang,,,SD,218,,
20226309,SDN 3 Margalaksana,Kp. Cibiru,Margalaksana,Bungbulang,,,SD,115,,
20226349,SDN 3 Mekarbakti,Kp. Jatisari,Mekarbakti,Bungbulang,,,SD,94,,
20226367,SDN 3 Mekarjaya,Kp. Cisela,Mekarjaya,Bungbulang,,,SD,144,,
20226802,SDN 3 Sinarjaya,Kp. Astanagede,Sinarjaya,Bungbulang,,,SD,82,,
20227122,SDN 3 Tegallega,Kp. Rancakole RT 03 RW 06,Tegallega,Bungbulang,,,SD,43,,
20227157,SDN 3 Wangunjaya,Kp. Cileuleuy,Wangunjaya,Bungbulang,,,SD,82,,
20225717,SDN 4 Bojong,Kp. Barujaya,Bojong,Bungbulang,,,SD,92,,
20225724,SDN 4 Bungbulang,Jl. Garuda No. 151 Kp. Puncakpari RT 01 RW 17,Bungbulang,Bungbulang,,,SD,212,,
20225821,SDN 4 Cihikeu,Kp. Cihikeu,Cihikeu,Bungbulang,,,SD,204,,
20226350,SDN 4 Mekarbakti,Kp. Cijahe,Mekarbakti,Bungbulang,,,SD,56,,
20226368,SDN 4 Mekarjaya,Kp. Sukadana,Mekarjaya,Bungbulang,,,SD,93,,
20227159,SDN 4 Wangunjaya,Kp. Kebon Jambe,Wangunjaya,Bungbulang,,,SD,161,,
20225720,SDN 5 Bojong,Kp. Alena,Bojong,Bungbulang,,,SD,67,,
20225725,SDN 5 Bungbulang,Kp. Sabilisalam,Bungbulang,Bungbulang,,,SD,65,,
20225822,SDN 5 Cihikeu,Kp. Tegal Mencos,Cihikeu,Bungbulang,,,SD,85,,
20226351,SDN 5 Mekarbakti,Kp. Tegal Gadog,Mekarbakti,Bungbulang,,,SD,54,,
20226371,SDN 5 Mekarjaya,Kp. Gadog,Mekarjaya,Bungbulang,,,SD,80,,
20225726,SDN 6 Bungbulang,Kp. Cikalong,Bungbulang,Bungbulang,,,SD,108,,
20226373,SDN 6 Mekarjaya,Kp. Palalangon,Mekarjaya,Bungbulang,,,SD,60,,
69888366,SD RANCABUAYA,Jl. Letjen S. Parman No 24 Rancabuaya,Purbayani,Caringin,,,SD,44,,
20225737,SDN 1 Caringin,Kp Pasantren,Caringin,Caringin,,,SD,89,,
20225877,SDN 1 Cimahi,Datar Kendal,Cimahi,Caringin,,,SD,130,,
20226072,SDN 1 Indralayang,Kp Johar,Indralayang,Caringin,,,SD,111,,
20226619,SDN 1 Purbayani,Jl. Ahmad Yani Rancabuaya,Purbayani,Caringin,,,SD,361,,
20225876,SDN 1 Samuderajaya,Pasir Pulus,Samuderajaya,Caringin,,,SD,65,,
20226987,SDN 1 Sukarame,Kp Pasir Kolecer,Sukarame,Caringin,,,SD,188,,
20225740,SDN 2 Caringin,Kp. Limuspiit,Caringin,Caringin,,,SD,97,,
20225879,SDN 2 Cimahi,Kp. Cimahi,Cimahi,Caringin,,,SD,184,,
20226073,SDN 2 Indralayang,Kp Cibaregbeg,Indralayang,Caringin,,,SD,141,,
20226620,SDN 2 Purbayani,Jl. Ahmad Yani Rancabuaya,Purbayani,Caringin,,,SD,254,,
20225878,SDN 2 Samuderajaya,Kp.Cikalakay,Samuderajaya,Caringin,,,SD,136,,
20226990,SDN 2 Sukarame,Cibitung,Sukarame,Caringin,,,SD,137,,
20225741,SDN 3 Caringin,KP.Cikadu,Caringin,Caringin,,,SD,97,,
20257675,SDN 3 Cimahi,Kp Baru Mekar,Cimahi,Caringin,,,SD,128,,
20226074,SDN 3 Indralayang,Kp Pasanggrahan,Indralayang,Caringin,,,SD,164,,
20226621,SDN 3 Purbayani,Hegarmanah,Purbayani,Caringin,,,SD,295,,
20225880,SDN 3 Samuderajaya,Kp. Citatah,Samuderajaya,Caringin,,,SD,219,,
20226992,SDN 3 Sukarame,Kp Cipari,Sukarame,Caringin,,,SD,179,,
20225744,SDN 4 Caringin,Kp. CIKUBANG,Caringin,Caringin,,,SD,81,,
20226075,SDN 4 Indralayang,Kp Indralayang,Indralayang,Caringin,,,SD,162,,
20226993,SDN 4 Sukarame,Ciparay,Sukarame,Caringin,,,SD,43,,
20257672,SDN 5 Caringin,Kp. Cipicung,Caringin,Caringin,,,SD,149,,
20226997,SDN 5 Sukarame,Pasir Kondang,Sukarame,Caringin,,,SD,173,,
20257673,SDN 6 Caringin,Kp. Rengesan,Caringin,Caringin,,,SD,62,,
20257679,SDN 6 Sukarame,Kp. Cidomas,Sukarame,Caringin,,,SD,101,,
20226175,SDN 1 Cigaronggong,Kp. Cigaronggong,Cigaronggong,Cibalong,,,SD,159,,
20226169,SDN 1 Karyamukti,Jl. Raya Cibalong No.223,Karya Mukti,Cibalong,,,SD,335,,
20226177,SDN 1 Karyasari,Kp. Cibera,Karyasari,Cibalong,,,SD,246,,
20226332,SDN 1 Maroko,Kp. Batunumpang,Maroko,Cibalong,,,SD,271,,
20226172,SDN 1 Mekarmukti,Kp. Cibanen,Mekarmukti,Cibalong,,,SD,93,,
20226391,SDN 1 Mekarsari,Jalan Miramare No. 472,Mekarsari,Cibalong,,,SD,258,,
20226334,SDN 1 Mekarwangi,Kp. Cigerentel,Mekarwangi,Cibalong,,,SD,185,,
20226711,SDN 1 Najaten,Kp. Cinengah,Najaten,Cibalong,,,SD,90,,
20226650,SDN 1 Sagara,Kp. KAREES,Sagara,Cibalong,,,SD,185,,
20226679,SDN 1 Sancang,Jln. Maranti No.02,Sancang,Cibalong,,,SD,273,,
20226709,SDN 1 Simpang,Kp. Sindangsari,Simpang,Cibalong,,,SD,103,,
20226171,SDN 2 Karyamukti,Jl. Raya Cibalong No.222,Karya Mukti,Cibalong,,,SD,270,,
20226336,SDN 2 Maroko,Kp. Cigandu,Maroko,Cibalong,,,SD,60,,
20226173,SDN 2 Mekarmukti,Kp. Nyalindung,Mekarmukti,Cibalong,,,SD,261,,
20226401,SDN 2 Mekarsari,Kp. Nagara,Mekarsari,Cibalong,,,SD,170,,
20226715,SDN 2 Najaten,Kp. Cipancar,Najaten,Cibalong,,,SD,96,,
20226651,SDN 2 Sagara,KP. CIUDA RT 01 RW 10,Sagara,Cibalong,,,SD,68,,
20226680,SDN 2 Sancang,KP. CIBALUK,Sancang,Cibalong,,,SD,159,,
20226713,SDN 2 Simpang,Kp. Dahu,Simpang,Cibalong,,,SD,129,,
20226337,SDN 3 Maroko,Kp. Gorowong,Maroko,Cibalong,,,SD,73,,
20226408,SDN 3 Mekarsari,Kp. Perkebunan Nagara,Mekarsari,Cibalong,,,SD,260,,
20226718,SDN 3 Najaten,Kp. Cimadang,Najaten,Cibalong,,,SD,70,,
20226652,SDN 3 Sagara,Kp. Kubangsari,Sagara,Cibalong,,,SD,182,,
20226681,SDN 3 Sancang,Kp. Miramare Cijeruk,Sancang,Cibalong,,,SD,124,,
20226717,SDN 3 Simpang,Kp. Petakan,Simpang,Cibalong,,,SD,129,,
20226414,SDN 4 Mekarsari,Kp. Bangbayang,Mekarsari,Cibalong,,,SD,100,,
20226653,SDN 4 Sagara,Kp. Cipetir,Sagara,Cibalong,,,SD,112,,
20226682,SDN 4 Sancang,Kp. Cigandawesi,Sancang,Cibalong,,,SD,233,,
20226719,SDN 4 Simpang,Kp. Bojong Sirna Rt.01 Rw.07,Simpang,Cibalong,,,SD,75,,
20226415,SDN 5 Mekarsari,KP. JATISARI,Mekarsari,Cibalong,,,SD,127,,
20226683,SDN 5 Sancang,Kp. Cikopolalay No.02,Sancang,Cibalong,,,SD,46,,
69975412,SD IT AL MANAR MEKARSARI,Kp. Selaawi RT 01 RW 07,Mekarsari,Cibatu,,,SD,126,,
20227167,SD IT AL-IJTIHAD CIBATU,Kp Kondang,Kertajaya,Cibatu,,,SD,155,,
69909787,SD IT BINA INSAN QUR ANI,Kp. Padasuka RT 02/06,Padasuka,Cibatu,,,SD,232,,
20227175,SD MUHAMMADIYAH 1 CIBATU,Kp Cilimus Hideung RT 01 RW 08,Mekarsari,Cibatu,,,SD,125,,
20225747,SDN 1 Cibatu,Jl. Ade Irma Suryani No. 489,Cibatu,Cibatu,,,SD,118,,
20225761,SDN 1 Cibunar,Jln.raya Cibatu Limbangan,Cibunar,Cibatu,,,SD,68,,
20226037,SDN 1 Girimukti,Kp Babakan,Girimukti,Cibatu,,,SD,205,,
20226168,SDN 1 Karyamukti,Jln.raya Cibatu Bandrek,Karyamukti,Cibatu,,,SD,170,,
20226178,SDN 1 Keresek,Jln.raya Pasar Cibatu,Keresek,Cibatu,,,SD,279,,
20226193,SDN 1 Kertajaya,Kp.sindangkerta,Kertajaya,Cibatu,,,SD,211,,
20226397,SDN 1 Mekarsari,Kp. Wedasari,Mekarsari,Cibatu,,,SD,178,,
20226488,SDN 1 Padasuka,Kp. Sisimpang RT 002 / RW 006,Padasuka,Cibatu,,,SD,248,,
20226762,SDN 1 Sindangsuka,Kp. Kopeng,Sindangsuka,Cibatu,,,SD,143,,
20226889,SDN 1 Sukalilah,Jln Puk Km.6 Cibatu Bandrek,Sukalilah,Cibatu,,,SD,178,,
20227136,SDN 1 Wanakerta,Jl. Pabrik Desa Wanakerta,Wanakerta,Cibatu,,,SD,274,,
20225748,SDN 2 Cibatu,Jln Ade Irmasuryani,Cibatu,Cibatu,,,SD,110,,
20225764,SDN 2 Cibunar,Kp.Genteng Pacing,Cibunar,Cibatu,,,SD,127,,
20226042,SDN 2 Girimukti,Jln. KH. Badruzaman Kp Babakan,Girimukti,Cibatu,,,SD,183,,
20226170,SDN 2 Karyamukti,Kp Babakandukuh,Karyamukti,Cibatu,,,SD,130,,
20226179,SDN 2 Keresek,Jln Raya Pasar Cibatu Limbangan No.26,Keresek,Cibatu,,,SD,158,,
20226194,SDN 2 Kertajaya,Kp Sindangkerta,Kertajaya,Cibatu,,,SD,128,,
20226398,SDN 2 Mekarsari,Kp Cikarag,Mekarsari,Cibatu,,,SD,111,,
20226490,SDN 2 Padasuka,Kp Sisimpang,Padasuka,Cibatu,,,SD,185,,
20226763,SDN 2 Sindangsuka,Kp. Cimuncang,Sindangsuka,Cibatu,,,SD,175,,
20226891,SDN 2 Sukalilah,Kp Margaluyu,Sukalilah,Cibatu,,,SD,127,,
20227137,SDN 2 Wanakerta,Kp. Pabrik,Wanakerta,Cibatu,,,SD,126,,
20225749,SDN 3 Cibatu,Jln Ade Irma Suryani,Cibatu,Cibatu,,,SD,160,,
20225766,SDN 3 Cibunar,Kp Cipancur,Cibunar,Cibatu,,,SD,100,,
20226044,SDN 3 Girimukti,Kp Jabal,Girimukti,Cibatu,,,SD,169,,
20226180,SDN 3 Keresek,Jln.Arif Rahman Hakim No.49,Keresek,Cibatu,,,SD,198,,
20226195,SDN 3 Kertajaya,Kp. Kondang,Kertajaya,Cibatu,,,SD,159,,
20226405,SDN 3 Mekarsari,Kp Cipacing Hilir,Mekarsari,Cibatu,,,SD,227,,
20226493,SDN 3 Padasuka,Kp Sukaraharja,Padasuka,Cibatu,,,SD,126,,
20226764,SDN 3 Sindangsuka,Jln Raya Cibatu Limbangan,Sindangsuka,Cibatu,,,SD,201,,
20226892,SDN 3 Sukalilah,Jln PUK Sukamerang - Cibatu,Sukalilah,Cibatu,,,SD,140,,
20227138,SDN 3 Wanakerta,Kp.dungusari,Wanakerta,Cibatu,,,SD,193,,
20225750,SDN 4 Cibatu,Jln Ade Irma Suryani,Cibatu,Cibatu,,,SD,256,,
20225768,SDN 4 Cibunar,Jl.Salam-Sayang,Cibunar,Cibatu,,,SD,157,,
20226181,SDN 4 Keresek,Kp Loji,Keresek,Cibatu,,,SD,168,,
20226411,SDN 4 Mekarsari,Kp Bunisari,Mekarsari,Cibatu,,,SD,179,,
20226495,SDN 4 Padasuka,Kp Cibungur,Padasuka,Cibatu,,,SD,96,,
20226765,SDN 4 Sindangsuka,Kp. Kopeng,Sindangsuka,Cibatu,,,SD,93,,
20226893,SDN 4 Sukalilah,Kp. Lebakhuni,Sukalilah,Cibatu,,,SD,65,,
20227139,SDN 4 Wanakerta,KP. GUNUNG LIMBANGAN,Wanakerta,Cibatu,,,SD,174,,
20225769,SDN 5 Cibunar,Kp Cileles,Cibunar,Cibatu,,,SD,97,,
20226183,SDN 5 Keresek,Jln Raya Pasar Cibatu,Keresek,Cibatu,,,SD,176,,
20226766,SDN 5 Sindangsuka,Kp.jatijajar,Sindangsuka,Cibatu,,,SD,105,,
20225770,SDN 6 Cibunar,Kp Sayang,Cibunar,Cibatu,,,SD,103,,
20226767,SDN 6 Sindangsuka,Kp. Pangkalan,Sindangsuka,Cibatu,,,SD,98,,
20227173,SD MUHAMMADIYAH,Kp. Nagrak,Cibiuk Kidul,Cibiuk,,,SD,159,,
69734192,SD MUHAMMADIYAH AS-SALAM,Kp. Ciwareng Rt/Rw 002/012,Majasari,Cibiuk,,,SD,135,,
69753571,SDIT MUHAMMADIYAH LINGKUNGPASIR,Kp. Talun,Lingkungpasir,Cibiuk,,,SD,75,,
20225751,SDN 1 Cibiuk Kaler,Kp. Jati,Cibiuk Kaler,Cibiuk,,,SD,178,,
20225754,SDN 1 Cibiuk Kidul,Kp. Pesantren Tengah,Cibiuk Kidul,Cibiuk,,,SD,134,,
20225936,SDN 1 Cipareuan,Kp. Cilanjung,Cipareuan,Cibiuk,,,SD,175,,
20226271,SDN 1 Lingkungpasir,Kp. Cihanja,Lingkungpasir,Cibiuk,,,SD,114,,
20226274,SDN 1 Majasari,Jl. Raya Cibiuk Kp. Babakan Desa,Majasari,Cibiuk,,,SD,160,,
20225752,SDN 2 Cibiuk Kaler,Kp. Cikalong,Cibiuk Kaler,Cibiuk,,,SD,138,,
20225755,SDN 2 Cibiuk Kidul,Kp. Pasantren Tengah,Cibiuk Kidul,Cibiuk,,,SD,124,,
20225937,SDN 2 Cipareuan,Kp. Cilanjung,Cipareuan,Cibiuk,,,SD,105,,
20226272,SDN 2 Lingkungpasir,Kp. Cijaringao,Lingkungpasir,Cibiuk,,,SD,133,,
20226275,SDN 2 Majasari,Jl. Raya Cibiuk,Majasari,Cibiuk,,,SD,104,,
20225753,SDN 3 Cibiuk Kaler,Kp. Andir Cibogo,Cibiuk Kaler,Cibiuk,,,SD,335,,
20225756,SDN 3 Cibiuk Kidul,Kp. Bariluk,Cibiuk Kidul,Cibiuk,,,SD,224,,
20225938,SDN 3 Cipareuan,Kp. Simpang Sari,Cipareuan,Cibiuk,,,SD,302,,
20226273,SDN 3 Lingkungpasir,Kp. Cihanja,Lingkungpasir,Cibiuk,,,SD,114,,
20226276,SDN 3 Majasari,Kp. Cibacang,Majasari,Cibiuk,,,SD,112,,
20225939,SDN 4 Cipareuan,Kp. Lembur Kulon,Cipareuan,Cibiuk,,,SD,149,,
20226277,SDN 4 Majasari,Kp. Maja,Majasari,Cibiuk,,,SD,93,,
69786334,SDS IT AL FIYAH,KP. CIRANGGON RT 01 RW 10 DS. CIBIUK KIDUL,Cibiuk Kidul,Cibiuk,,,SD,58,,
69873538,SDTQ AL-FURQAN,Jl.Raya Cibiuk Gandasari RT 001/RW 006,Cibiuk Kaler,Cibiuk,,,SD,202,,
69913188,SD IT HIDAYATUL MUBTADIIN,Kp. Barukai Kaler RT 03/04,Cigedug,Cigedug,,,SD,123,,
70012563,SD IT MIFTAHUL HUDA,KP. Cibelendung RT 01 RW 09,Cintanagara,Cigedug,,,SD,175,,
20225694,SDN 1 Barusuda,Kp. Sayuran RT.02 RW. 09,Barusuda,Cigedug,,,SD,227,,
20225801,SDN 1 Cigedug,Kp. Cigedug Tonggoh Rt. 03 Rw. 09 Desa Cigedug Kecamatan Cigedug Kabupaten Garut,Cigedug,Cigedug,,,SD,169,,
20225913,SDN 1 Cintanagara,Jl. Cigedug Kp.situwangi,Cintanagara,Cigedug,,,SD,399,,
20226750,SDN 1 Sindangsari,Kp. Sindangsari,Sindangsari,Cigedug,,,SD,257,,
20226853,SDN 1 Sukahurip,Kp. Cihuru,Sukahurip,Cigedug,,,SD,400,,
20225695,SDN 2 Barusuda,Kp.Cibitung,Barusuda,Cigedug,,,SD,300,,
20225802,SDN 2 Cigedug,Kp. Cigedug Tonggoh Rt. 03 Rw. 09,Cigedug,Cigedug,,,SD,184,,
20225914,SDN 2 Cintanagara,Kp.Siderang,Cintanagara,Cigedug,,,SD,227,,
20226754,SDN 2 Sindangsari,Kp.Babakan Cipondok RT. 003 RW. 005,Sindangsari,Cigedug,,,SD,121,,
20226854,SDN 2 Sukahurip,Kp. Cirata,Sukahurip,Cigedug,,,SD,169,,
20225803,SDN 3 Cigedug,Kp. Cigedug Tonggoh Rt. 03 Rw. 09,Cigedug,Cigedug,,,SD,186,,
20225915,SDN 3 Cintanagara,Kp.pabrik,Cintanagara,Cigedug,,,SD,301,,
20226755,SDN 3 Sindangsari,Kp. Tegal Biuk,Sindangsari,Cigedug,,,SD,327,,
20226856,SDN 3 Sukahurip,Kp.cilongkrang,Sukahurip,Cigedug,,,SD,60,,
20225804,SDN 4 Cigedug,Kp.Barukai,Cigedug,Cigedug,,,SD,427,,
20226760,SDN 4 Sindangsari,Kp. Gentong,Sindangsari,Cigedug,,,SD,254,,
20225805,SDN 5 Cigedug,Kp. Ciredey RT 04/RW 02 Desa Cigedug Kecamatan Cigedug Kabupaten Garut 44116,Cigedug,Cigedug,,,SD,271,,
